src,relationship,dst,Emotional Abuse,Neglect,Physical Abuse,Sexual Abuse
Animal Abuse,synonymous_tags,Abuso animal,0,0,0,0
Animal Abuse,synonymous_tags,aftermath of animal mistreatment,0,0,0,0
Animal Abuse,synonymous_tags,alluded animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Allusions to Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,also animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,An animal is harmed in this fic but it gets better,0,0,0,0
Animal Abuse,synonymous_tags,And aforementioned offscreen animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Anima cruelty,0,0,0,0
Animal Abuse,synonymous_tags,animal (werewolf) cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Animal abuse (abusers do not feature),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (I think),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (implied),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (just a little),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (mention),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (mentioned),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (non-explicit),0,0,0,0
Animal Abuse,synonymous_tags,animal abuse (past),0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse (referenced),0,0,0,0
Animal Abuse,synonymous_tags,animal abuse briefly,0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse Fetish,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse ig,0,0,0,0
Animal Abuse,synonymous_tags,Animal abuse implied,0,0,0,0
Animal Abuse,synonymous_tags,Animal abuse is alluded to,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse is mild,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse isn't graphic its just mentioned,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse mentioned,0,0,0,0
Animal Abuse,synonymous_tags,Animal abuse reference,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse tw,0,0,0,0
Animal Abuse,synonymous_tags,Animal Abuse*q*,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse*q* but not really mentioned,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse*q* not described,0,0,0,0
Animal Abuse,synonymous_tags,animal abuse*q**q**q* i guess this could be seen as such,0,0,0,0
Animal Abuse,synonymous_tags,Animal abuse*s*harm,0,0,0,0
Animal Abuse,synonymous_tags,Animal Creulity (I AM SO AGAINST IT DON'T HATE ME THE STORY NEEDS IT),0,0,0,0
Animal Abuse,synonymous_tags,Animal cruelty :(,0,0,0,0
Animal Abuse,synonymous_tags,Animal Cruelty (later chapters),0,0,0,0
Animal Abuse,synonymous_tags,animal cruelty (mentioned and committed by nameless and faceless characters),0,0,0,0
Animal Abuse,synonymous_tags,animal cruelty (not too graphic),0,0,0,0
Animal Abuse,synonymous_tags,Animal cruelty (sorry guys),0,0,0,0
Animal Abuse,synonymous_tags,Animal cruelty except its a shapeshifter not an actual animal,0,0,0,0
Animal Abuse,synonymous_tags,animal cruelty in chapter 29,0,0,0,0
Animal Abuse,synonymous_tags,Animal Cruelty Later Chapters,0,0,0,0
Animal Abuse,synonymous_tags,animal cruelty mention,0,0,0,0
Animal Abuse,synonymous_tags,Animal cruelty vaguely implied,0,0,0,0
Animal Abuse,synonymous_tags,Animal Cruelty*s*Death,0,0,0,0
Animal Abuse,synonymous_tags,Animal death*s*abuse is in past,0,0,0,0
Animal Abuse,synonymous_tags,animal fighting*s*abuse,0,0,0,0
Animal Abuse,synonymous_tags,Animal Mistreatment,0,0,0,0
Animal Abuse,synonymous_tags,Animal Mistreatment (non-graphic),0,0,0,0
Animal Abuse,synonymous_tags,Animal Torture,0,0,0,0
Animal Abuse,synonymous_tags,Animal torture (in a nightmare),0,0,0,0
Animal Abuse,synonymous_tags,Animal Torture I AM SO SORRY :(,0,0,0,0
Animal Abuse,synonymous_tags,animals abuse,0,0,0,0
Animal Abuse,synonymous_tags,animals were harmed :(,0,0,0,0
Animal Abuse,synonymous_tags,arguable animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Blink And You Miss It Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,brief allusion to animal mistreatment,0,0,0,0
Animal Abuse,synonymous_tags,Brief animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Brief animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,brief animal harm,0,0,0,0
Animal Abuse,synonymous_tags,brief appearance of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,brief canon compliant animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Brief Depiction of Violence Against Animals,0,0,0,0
Animal Abuse,synonymous_tags,Brief Description of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,brief instance of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,brief mention of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,brief mention of animal harm,0,0,0,0
Animal Abuse,synonymous_tags,Brief mention of harm to animals,0,0,0,0
Animal Abuse,synonymous_tags,Brief mention of implied violence towards animals,0,0,0,0
Animal Abuse,synonymous_tags,Brief mentions of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,brief moment of animal harm,0,0,0,0
Animal Abuse,synonymous_tags,brief scene of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,brief threat of animal harm,0,0,0,0
Animal Abuse,synonymous_tags,briefly mentioned animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,but warning for animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,canon typical violence towards animals,0,0,0,0
Animal Abuse,synonymous_tags,canon-typical animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Canon-Typical Descriptions of Past Animal Violence,0,0,0,0
Animal Abuse,synonymous_tags,cartoon-esque animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,cruelty to chickens,0,0,0,0
Animal Abuse,synonymous_tags,cruelty towards animals (mentioned),0,0,0,0
Animal Abuse,synonymous_tags,Cruelty towards pets in one chapter,0,0,0,0
Animal Abuse,synonymous_tags,CW: implied animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,CW: mention of animal abuse (mild and vague),0,0,0,0
Animal Abuse,synonymous_tags,desciptions of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Described Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,description of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,descriptions of animal injury,0,0,0,0
Animal Abuse,synonymous_tags,Descriptions of hurt animals,0,0,0,0
Animal Abuse,synonymous_tags,Discussion of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,discussion of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,discussion of past animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,dog abuse,0,0,0,0
Animal Abuse,synonymous_tags,explicit references to animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,extreme depictions of animal violence,0,0,0,0
Animal Abuse,synonymous_tags,finds abused puppy,0,0,0,0
Animal Abuse,synonymous_tags,for past animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,for the pokemon AU: mentions of abuse and death of animals,0,0,0,0
Animal Abuse,synonymous_tags,Graphic Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Graphic Depiction of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,graphic depiction of violence against animals,0,0,0,0
Animal Abuse,synonymous_tags,graphic depictions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Graphic Description of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Heavily Implied Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,hints of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,i guess it would be puppy abuse,0,0,0,0
Animal Abuse,synonymous_tags,I literally feel worse about writing this injured animal,0,0,0,0
Animal Abuse,synonymous_tags,Implied animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Implied Animal Abuse kinda,0,0,0,0
Animal Abuse,synonymous_tags,implied animal abuse(kinda*q*),0,0,0,0
Animal Abuse,synonymous_tags,Implied animal cruelty (they rescue the dog),0,0,0,0
Animal Abuse,synonymous_tags,Implied Animal Torture,0,0,0,0
Animal Abuse,synonymous_tags,Implied Attempted Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Implied cruelty to animals,0,0,0,0
Animal Abuse,synonymous_tags,implied violence against an animal,0,0,0,0
Animal Abuse,synonymous_tags,Implied*s*Reference Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Implied*s*Referenced Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,implied*s*referenced dog abuse*s*neglect,0,0,0,0
Animal Abuse,synonymous_tags,Implied*s*Referenced Past Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,indirect mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,interrupted animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,joke mentions to animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Maltrato animal,0,0,0,0
Animal Abuse,synonymous_tags,Mantioned animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mention of cruelty to animals,0,0,0,0
Animal Abuse,synonymous_tags,mention of off-screen animal harm,0,0,0,0
Animal Abuse,synonymous_tags,mention of past animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mention of past possible non-graphic animal harm by unnamed parties,0,0,0,0
Animal Abuse,synonymous_tags,mentioned animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentioned*s*Off Screen Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentioning of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of abuse of an animal considered to be livestock*d*,0,0,0,0
Animal Abuse,synonymous_tags,mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of animal abuse (not graphic or described),0,0,0,0
Animal Abuse,synonymous_tags,mentions of animal abuse (not shown),0,0,0,0
Animal Abuse,synonymous_tags,mentions of animal abuse but the animal is perfectly fine,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of Animal Cruelty (Soon Resolved),0,0,0,0
Animal Abuse,synonymous_tags,Mentions of animal neglect and abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of Animalabuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of animals being abused in the past but they are fine and happy now,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of attempted animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of mild animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of offscreen animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions of Past Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,mentions of past potential animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mentions oof animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mentions*s*Thoughts of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Mild and brief description of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Mild animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mild animal abuse at the beginning,0,0,0,0
Animal Abuse,synonymous_tags,mild animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,mild animal violence,0,0,0,0
Animal Abuse,synonymous_tags,mild description of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mild instance of violence against an animal,0,0,0,0
Animal Abuse,synonymous_tags,Mild mention of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,mild violence towards animals,0,0,0,0
Animal Abuse,synonymous_tags,Minor Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Minor animal and insect abuse (but fairly non-descriptive and only in the beginning),0,0,0,0
Animal Abuse,synonymous_tags,Minor Depiction of Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,minor mention of abuse to animals,0,0,0,0
Animal Abuse,synonymous_tags,minor pet violence,0,0,0,0
Animal Abuse,synonymous_tags,minor violence against animals,0,0,0,0
Animal Abuse,synonymous_tags,Neko Abuse,0,0,0,0
Animal Abuse,synonymous_tags,non explicit animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Non-Graphic Cruelty to Animals,0,0,0,0
Animal Abuse,synonymous_tags,non-graphic description of violence against animals,0,0,0,0
Animal Abuse,synonymous_tags,Non-graphic Descriptions of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,non-graphic violence toward animals,0,0,0,0
Animal Abuse,synonymous_tags,Not explicit animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,oblique references to animal abuse in chapter 15,0,0,0,0
Animal Abuse,synonymous_tags,off screen animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,off-screen fictional animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,off-screen violence against livestock,0,0,0,0
Animal Abuse,synonymous_tags,offscreen animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,One or Two Moments of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,One Scene of Animal Cruelty I will warn you about,0,0,0,0
Animal Abuse,synonymous_tags,Passing Mention of Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Past Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,past animal abuse mention,0,0,0,0
Animal Abuse,synonymous_tags,past mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Past Pet Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Period-Typical Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,pet abuse*q**q* *q*,0,0,0,0
Animal Abuse,synonymous_tags,Possible descriptions of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,potential animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,quick mention of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,reference to animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,reference to another movie containing a scene of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Referenced Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,referenced animal abuse*s*neglect i think,0,0,0,0
Animal Abuse,synonymous_tags,referenced past animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,References to animal experimentation and death (off screen),0,0,0,0
Animal Abuse,synonymous_tags,references to animal torture,0,0,0,0
Animal Abuse,synonymous_tags,results of offscreen animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Scenes of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,short animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,sight mention of animal abuse nothing graphic,0,0,0,0
Animal Abuse,synonymous_tags,slight and mild animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,slight animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Slight animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,slight depictions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,slight mention of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,slight mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,slight mentions of animal abuse :(,0,0,0,0
Animal Abuse,synonymous_tags,small animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,small trigger warning for animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,Small Woodland Animals Abuse,0,0,0,0
Animal Abuse,synonymous_tags,some animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,some animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,some animal harm,0,0,0,0
Animal Abuse,synonymous_tags,some mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,sort of mention of animal abuse*q*,0,0,0,0
Animal Abuse,synonymous_tags,Suggested animal cruelty I guess*q*,0,0,0,0
Animal Abuse,synonymous_tags,suggestions of animal abuse cw,0,0,0,0
Animal Abuse,synonymous_tags,talk of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,there is a bit of a violent act against animals,0,0,0,0
Animal Abuse,synonymous_tags,There's a moment of Implied Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,There's some animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,this fic is not kind to animals,0,0,0,0
Animal Abuse,synonymous_tags,Tortura animal,0,0,0,0
Animal Abuse,synonymous_tags,Torture to poor innocent animals,0,0,0,0
Animal Abuse,synonymous_tags,Trigger - Hurt animals,0,0,0,0
Animal Abuse,synonymous_tags,TRIGGER WARNING Animal Cruelty,0,0,0,0
Animal Abuse,synonymous_tags,trigger warning for mild*s*vaguely described animal abuse at one point,0,0,0,0
Animal Abuse,synonymous_tags,Trigger Warning: Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,Trigger Warning: Mild Animal Abuse scene,0,0,0,0
Animal Abuse,synonymous_tags,TW : animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,TW Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,TW animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,tw for animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,tw mention of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,TW: animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,TW: animal abuse mentioned but no animals are seriously harmed,0,0,0,0
Animal Abuse,synonymous_tags,TW: animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,tw: Animal Harm (non-graphic),0,0,0,0
Animal Abuse,synonymous_tags,TW: Depictions of Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,tw: mentioned past animal abuse but not graphic,0,0,0,0
Animal Abuse,synonymous_tags,tw: mentions of animal cruelity,0,0,0,0
Animal Abuse,synonymous_tags,tw: mentions of animal cruelty,0,0,0,0
Animal Abuse,synonymous_tags,Unintentional Animal Abuse,0,0,0,0
Animal Abuse,synonymous_tags,vague descriptions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,vague mentions of animal abuse in chapter 2,0,0,0,0
Animal Abuse,synonymous_tags,very brief animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,very brief Animal Abuse of a rat,0,0,0,0
Animal Abuse,synonymous_tags,very brief implied animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,very brief mention of animal abuse*s*death (it's like two lines),0,0,0,0
Animal Abuse,synonymous_tags,Very brief mention of violence to animals,0,0,0,0
Animal Abuse,synonymous_tags,very brief mentions of animal abuse,0,0,0,0
Animal Abuse,synonymous_tags,very brief refence of animal abuse,0,0,0,0
